Timestamp,Site,Rank,Keyword,Detail,Change
2026-08-19 04:04:50,Nate,6,이태한 선관위 특검,상승 3,
2026-08-19 04:04:50,Nate,7,언프리티 타이미 결혼,하락 1,
2026-08-19 04:04:50,Nate,8,트럼프 이란과 대화,하락 1,
2026-08-19 04:04:50,Nate,9,황정민 강제조정 불복,상승 1,
2026-08-19 04:04:50,Nate,10,2026년 19일,신규,
2026-08-19 04:04:50,Zum_Keyword,1,KIA 전상현 10홀드,동일 · 전상현 역대 9번째 5시즌 연속 10홀드 기록 눈앞,동일
2026-08-19 04:04:50,Zum_Keyword,2,오늘의 운세,동일 · 띠별/별자리로 보는 오늘 하루의 길흉 예측 및 조언,동일
2026-08-19 04:04:50,Zum_Keyword,3,LG 문정빈 만루포,동일 · 문정빈 데뷔 첫 만루포 쐐기타 LG KT전 4연패 설욕 9-1 대승,동일
2026-08-19 04:04:50,Zum_Keyword,4,LS일렉트릭 블룸에너지 계약,동일 · LS일렉트릭 블룸에너지 북미 AI 데이터센터 전력 시장 입지 강화,동일
2026-08-19 04:04:50,Zum_Keyword,5,진도 명량대첩축제,하락 1 · 울돌목서 9월 11~13일 역사 재현 드론쇼 송가인 등 공연 펼쳐,하락 1
2026-08-19 04:04:50,Zum_Keyword,6,평택시 베이스볼 하모니,하락 1 · 한국 최초 흑인 혼혈 야구선수 김영도 삶 조명 2년 연속 에미상 후보작,하락 1
2026-08-19 04:04:50,Zum_Keyword,7,HD현대중공업 노동부 감독,하락 1 · 연이은 끼임 사망 HD현대중공업 노동부 안전관리 고강도 점검,하락 1
2026-08-19 04:04:50,Zum_Keyword,8,하남시감일복지관 여름방학,하락 1 · 하남시감일복지관 방학 중 아동 돌봄 공백 해소 또래 관계 형성,하락 1
2026-08-19 04:04:50,Zum_Keyword,9,경남 거제 호우,하락 1 · 경남 거제 800mm 넘는 기록적 폭우로 침수 산사태 정전 속출,하락 1
2026-08-19 04:04:50,Zum_Keyword,10,김대중 서거 추모식,하락 1 · 김대중 17주기 여야 지도부 대거 참석 평화 통합 정신 되새겨,하락 1
2026-08-19 04:04:50,Zum_Stock,1,기아,"코드: 000270 | 현재가: 137,200원 | 변동률: -3.18%",
2026-08-19 04:04:50,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,662,000원 | 변동률: +1.03%",
2026-08-19 04:04:50,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,334,000원 | 변동률: +5.04%",
2026-08-19 04:04:50,Zum_Stock,4,대원전선,"코드: 006340 | 현재가: 14,110원 | 변동률: -4.08%",
2026-08-19 04:04:50,Zum_Stock,5,이수페타시스,"코드: 007660 | 현재가: 102,900원 | 변동률: +7.64%",
2026-08-19 04:04:50,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 435,000원 | 변동률: -3.97%",
2026-08-19 04:04:50,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 324,500원 | 변동률: -2.84%",
2026-08-19 04:04:50,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 268,500원 | 변동률: -2.19%",
2026-08-19 04:04:50,Zum_Stock,9,HMM,"코드: 011200 | 현재가: 22,650원 | 변동률: +6.59%",
2026-08-19 04:04:50,Zum_Stock,10,아주IB투자,"코드: 027360 | 현재가: 3,870원 | 변동률: -5.61%",
2026-08-19 04:04:50,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 22,600원 | 변동률: -3.42%",
2026-08-19 04:04:50,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,146,000원 | 변동률: -1.21%",
2026-08-19 04:04:50,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 32,600원 | 변동률: -1.95%",
2026-08-19 04:04:50,Zum_Stock,14,이오테크닉스,"코드: 039030 | 현재가: 414,000원 | 변동률: +2.48%",
2026-08-19 04:04:50,Zum_Stock,15,하나마이크론,"코드: 067310 | 현재가: 39,200원 | 변동률: +7.10%",
2026-08-19 04:04:50,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 217,000원 | 변동률: -4.82%",
2026-08-19 04:04:50,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 229,000원 | 변동률: +0.00%",
2026-08-19 04:04:50,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 140,000원 | 변동률: -4.37%",
2026-08-19 04:04:50,Zum_Stock,19,후성,"코드: 093370 | 현재가: 12,970원 | 변동률: +4.60%",
2026-08-19 04:04:50,Zum_Stock,20,서진시스템,"코드: 178320 | 현재가: 37,050원 | 변동률: +0.27%",
2026-08-19 04:04:50,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 298,000원 | 변동률: -5.10%",
2026-08-19 04:04:50,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,115원 | 변동률: -2.98%",
2026-08-19 04:04:50,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 785,000원 | 변동률: -2.24%",
2026-08-19 04:04:50,Zum_Stock,24,HPSP,"코드: 403870 | 현재가: 42,650원 | 변동률: +5.57%",
2026-08-19 04:04:50,Zum_Stock,25,파두,"코드: 440110 | 현재가: 68,300원 | 변동률: +4.27%",
2026-08-19 04:19:55,Signal,1,"윤호중 장관, 호우피해 점검",동일,
2026-08-19 04:19:55,Signal,2,문정빈 만루포 LG 승리,신규,
2026-08-19 04:19:55,Signal,3,KIA 전상현 10홀드,동일,
2026-08-19 04:19:55,Signal,4,제니 법적 대응 예정이다,신규,
2026-08-19 04:19:55,Signal,5,로드리,신규,
2026-08-19 04:19:55,Signal,6,오늘의 운세,동일,
2026-08-19 04:19:55,Signal,7,조희대 대법관 서면 제청,신규,
2026-08-19 04:19:55,Signal,8,광화문광장,동일,
2026-08-19 04:19:55,Signal,9,하주석 한화 첫 2루타,신규,
2026-08-19 04:19:55,Signal,10,LS일렉트릭 블룸에너지 계약,동일,
2026-08-19 04:19:55,Daum,1,스트릿 월드 파이터 디렉터스 워,신규,
2026-08-19 04:19:55,Daum,2,한정애 사무총장 임명,신규,
2026-08-19 04:19:55,Daum,3,장동건 고소영 첫 만남,신규,
2026-08-19 04:19:55,Daum,4,대체 등산을 왜 하는 건데,신규,
2026-08-19 04:19:55,Daum,5,김부선 대여금 소송,신규,
2026-08-19 04:19:55,Daum,6,칠석,신규,
2026-08-19 04:19:55,Daum,7,신보람 쇼호스트,신규,
2026-08-19 04:19:55,Daum,8,사랑한다 말해주고 싶어,신규,
2026-08-19 04:19:55,Daum,9,위대한 가이드3,신규,
2026-08-19 04:19:55,Daum,10,허성태 빌런 역할,신규,
2026-08-19 04:19:55,Nate,1,윤호중 장관 호우피해,동일,
2026-08-19 04:19:55,Nate,2,문정빈 LG,동일,
2026-08-19 04:19:55,Nate,3,제니 악의적 편집,동일,
2026-08-19 04:19:55,Nate,4,조희대 대법관 제청,동일,
2026-08-19 04:19:55,Nate,5,김도영 36호 솔로포,신규,
2026-08-19 04:19:55,Nate,6,이태한 선관위 특검,상승 3,
2026-08-19 04:19:55,Nate,7,언프리티 타이미 결혼,하락 1,
2026-08-19 04:19:55,Nate,8,트럼프 이란과 대화,하락 1,
2026-08-19 04:19:55,Nate,9,황정민 강제조정 불복,상승 1,
2026-08-19 04:19:55,Nate,10,2026년 19일,신규,
2026-08-19 04:19:55,Zum_Keyword,1,KIA 전상현 10홀드,동일 · 전상현 역대 9번째 5시즌 연속 10홀드 기록 눈앞,동일
2026-08-19 04:19:55,Zum_Keyword,2,오늘의 운세,동일 · 띠별/별자리로 보는 오늘 하루의 길흉 예측 및 조언,동일
2026-08-19 04:19:55,Zum_Keyword,3,LG 문정빈 만루포,동일 · 문정빈 데뷔 첫 만루포 쐐기타 LG KT전 4연패 설욕 9-1 대승,동일
2026-08-19 04:19:55,Zum_Keyword,4,LS일렉트릭 블룸에너지 계약,동일 · LS일렉트릭 블룸에너지 북미 AI 데이터센터 전력 시장 입지 강화,동일
2026-08-19 04:19:55,Zum_Keyword,5,진도 명량대첩축제,하락 1 · 울돌목서 9월 11~13일 역사 재현 드론쇼 송가인 등 공연 펼쳐,하락 1
2026-08-19 04:19:55,Zum_Keyword,6,평택시 베이스볼 하모니,하락 1 · 한국 최초 흑인 혼혈 야구선수 김영도 삶 조명 2년 연속 에미상 후보작,하락 1
2026-08-19 04:19:55,Zum_Keyword,7,HD현대중공업 노동부 감독,하락 1 · 연이은 끼임 사망 HD현대중공업 노동부 안전관리 고강도 점검,하락 1
2026-08-19 04:19:55,Zum_Keyword,8,하남시감일복지관 여름방학,하락 1 · 하남시감일복지관 방학 중 아동 돌봄 공백 해소 또래 관계 형성,하락 1
2026-08-19 04:19:55,Zum_Keyword,9,경남 거제 호우,하락 1 · 경남 거제 800mm 넘는 기록적 폭우로 침수 산사태 정전 속출,하락 1
2026-08-19 04:19:55,Zum_Keyword,10,김대중 서거 추모식,하락 1 · 김대중 17주기 여야 지도부 대거 참석 평화 통합 정신 되새겨,하락 1
2026-08-19 04:19:55,Zum_Stock,1,기아,"코드: 000270 | 현재가: 137,200원 | 변동률: -3.18%",
2026-08-19 04:19:55,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,662,000원 | 변동률: +1.03%",
2026-08-19 04:19:55,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,334,000원 | 변동률: +5.04%",
2026-08-19 04:19:55,Zum_Stock,4,대원전선,"코드: 006340 | 현재가: 14,110원 | 변동률: -4.08%",
2026-08-19 04:19:55,Zum_Stock,5,이수페타시스,"코드: 007660 | 현재가: 102,900원 | 변동률: +7.64%",
2026-08-19 04:19:55,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 435,000원 | 변동률: -3.97%",
2026-08-19 04:19:55,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 324,500원 | 변동률: -2.84%",
2026-08-19 04:19:55,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 268,500원 | 변동률: -2.19%",
2026-08-19 04:19:55,Zum_Stock,9,HMM,"코드: 011200 | 현재가: 22,650원 | 변동률: +6.59%",
2026-08-19 04:19:55,Zum_Stock,10,아주IB투자,"코드: 027360 | 현재가: 3,870원 | 변동률: -5.61%",
2026-08-19 04:19:55,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 22,600원 | 변동률: -3.42%",
2026-08-19 04:19:55,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,146,000원 | 변동률: -1.21%",
2026-08-19 04:19:55,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 32,600원 | 변동률: -1.95%",
2026-08-19 04:19:55,Zum_Stock,14,이오테크닉스,"코드: 039030 | 현재가: 414,000원 | 변동률: +2.48%",
2026-08-19 04:19:55,Zum_Stock,15,하나마이크론,"코드: 067310 | 현재가: 39,200원 | 변동률: +7.10%",
2026-08-19 04:19:55,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 217,000원 | 변동률: -4.82%",
2026-08-19 04:19:55,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 229,000원 | 변동률: +0.00%",
2026-08-19 04:19:55,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 140,000원 | 변동률: -4.37%",
2026-08-19 04:19:55,Zum_Stock,19,후성,"코드: 093370 | 현재가: 12,970원 | 변동률: +4.60%",
2026-08-19 04:19:55,Zum_Stock,20,서진시스템,"코드: 178320 | 현재가: 37,050원 | 변동률: +0.27%",
2026-08-19 04:19:55,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 298,000원 | 변동률: -5.10%",
2026-08-19 04:19:55,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,115원 | 변동률: -2.98%",
2026-08-19 04:19:55,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 785,000원 | 변동률: -2.24%",
2026-08-19 04:19:55,Zum_Stock,24,HPSP,"코드: 403870 | 현재가: 42,650원 | 변동률: +5.57%",
2026-08-19 04:19:55,Zum_Stock,25,파두,"코드: 440110 | 현재가: 68,300원 | 변동률: +4.27%",
2026-08-19 04:34:59,Signal,1,문정빈 만루포 LG 승리,동일,
2026-08-19 04:34:59,Signal,2,조희대 대법관 서면 제청,동일,
2026-08-19 04:34:59,Signal,3,KIA 전상현 10홀드,동일,
2026-08-19 04:34:59,Signal,4,오늘의 운세,동일,
2026-08-19 04:34:59,Signal,5,"제니, 법적 대응 나선다",신규,
2026-08-19 04:34:59,Signal,6,사우 델,신규,
2026-08-19 04:34:59,Signal,7,트럼프 이란 대화 없다,신규,
2026-08-19 04:34:59,Signal,8,로드리,동일,
2026-08-19 04:34:59,Signal,9,광화문광장,동일,
2026-08-19 04:34:59,Signal,10,LS일렉트릭 블룸에너지 계약,동일,
2026-08-19 04:34:59,Daum,1,스트릿 월드 파이터 디렉터스 워,신규,
2026-08-19 04:34:59,Daum,2,한정애 사무총장 임명,신규,
2026-08-19 04:34:59,Daum,3,장동건 고소영 첫 만남,신규,
2026-08-19 04:34:59,Daum,4,대체 등산을 왜 하는 건데,신규,
2026-08-19 04:34:59,Daum,5,김부선 대여금 소송,신규,
2026-08-19 04:34:59,Daum,6,칠석,신규,
2026-08-19 04:34:59,Daum,7,신보람 쇼호스트,신규,
2026-08-19 04:34:59,Daum,8,사랑한다 말해주고 싶어,신규,
2026-08-19 04:34:59,Daum,9,위대한 가이드3,신규,
2026-08-19 04:34:59,Daum,10,허성태 빌런 역할,신규,
2026-08-19 04:34:59,Nate,1,조희대 대법관 제청,상승 3,
2026-08-19 04:34:59,Nate,2,문정빈 LG,동일,
2026-08-19 04:34:59,Nate,3,제니 악의적 편집,동일,
2026-08-19 04:34:59,Nate,4,트럼프 이란과 대화,상승 4,
2026-08-19 04:34:59,Nate,5,김도영 36호 솔로포,동일,
2026-08-19 04:34:59,Nate,6,황정민 강제조정 불복,상승 3,
2026-08-19 04:34:59,Nate,7,선관위 특검 이태한,신규,
2026-08-19 04:34:59,Nate,8,호우피해 윤호중 장관,신규,
2026-08-19 04:34:59,Nate,9,2026년 19일,상승 1,
2026-08-19 04:34:59,Nate,10,언프리티 타이미 결혼,하락 3,
2026-08-19 04:34:59,Zum_Keyword,1,KIA 전상현 10홀드,동일 · 전상현 역대 9번째 5시즌 연속 10홀드 기록 눈앞,동일
2026-08-19 04:34:59,Zum_Keyword,2,오늘의 운세,동일 · 띠별/별자리로 보는 오늘 하루의 길흉 예측 및 조언,동일
2026-08-19 04:34:59,Zum_Keyword,3,LG 문정빈 만루포,동일 · 문정빈 데뷔 첫 만루포 쐐기타 LG KT전 4연패 설욕 9-1 대승,동일
2026-08-19 04:34:59,Zum_Keyword,4,LS일렉트릭 블룸에너지 계약,동일 · LS일렉트릭 블룸에너지 북미 AI 데이터센터 전력 시장 입지 강화,동일
2026-08-19 04:34:59,Zum_Keyword,5,진도 명량대첩축제,하락 1 · 울돌목서 9월 11~13일 역사 재현 드론쇼 송가인 등 공연 펼쳐,하락 1
2026-08-19 04:34:59,Zum_Keyword,6,평택시 베이스볼 하모니,하락 1 · 한국 최초 흑인 혼혈 야구선수 김영도 삶 조명 2년 연속 에미상 후보작,하락 1
2026-08-19 04:34:59,Zum_Keyword,7,HD현대중공업 노동부 감독,하락 1 · 연이은 끼임 사망 HD현대중공업 노동부 안전관리 고강도 점검,하락 1
2026-08-19 04:34:59,Zum_Keyword,8,하남시감일복지관 여름방학,하락 1 · 하남시감일복지관 방학 중 아동 돌봄 공백 해소 또래 관계 형성,하락 1
2026-08-19 04:34:59,Zum_Keyword,9,경남 거제 호우,하락 1 · 경남 거제 800mm 넘는 기록적 폭우로 침수 산사태 정전 속출,하락 1
2026-08-19 04:34:59,Zum_Keyword,10,김대중 서거 추모식,하락 1 · 김대중 17주기 여야 지도부 대거 참석 평화 통합 정신 되새겨,하락 1
2026-08-19 04:34:59,Zum_Stock,1,기아,"코드: 000270 | 현재가: 137,200원 | 변동률: -3.18%",
2026-08-19 04:34:59,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,662,000원 | 변동률: +1.03%",
2026-08-19 04:34:59,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,334,000원 | 변동률: +5.04%",
2026-08-19 04:34:59,Zum_Stock,4,대원전선,"코드: 006340 | 현재가: 14,110원 | 변동률: -4.08%",
2026-08-19 04:34:59,Zum_Stock,5,이수페타시스,"코드: 007660 | 현재가: 102,900원 | 변동률: +7.64%",
2026-08-19 04:34:59,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 435,000원 | 변동률: -3.97%",
2026-08-19 04:34:59,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 324,500원 | 변동률: -2.84%",
2026-08-19 04:34:59,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 268,500원 | 변동률: -2.19%",
2026-08-19 04:34:59,Zum_Stock,9,HMM,"코드: 011200 | 현재가: 22,650원 | 변동률: +6.59%",
2026-08-19 04:34:59,Zum_Stock,10,아주IB투자,"코드: 027360 | 현재가: 3,870원 | 변동률: -5.61%",
2026-08-19 04:34:59,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 22,600원 | 변동률: -3.42%",
2026-08-19 04:34:59,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,146,000원 | 변동률: -1.21%",
2026-08-19 04:34:59,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 32,600원 | 변동률: -1.95%",
2026-08-19 04:34:59,Zum_Stock,14,이오테크닉스,"코드: 039030 | 현재가: 414,000원 | 변동률: +2.48%",
2026-08-19 04:34:59,Zum_Stock,15,하나마이크론,"코드: 067310 | 현재가: 39,200원 | 변동률: +7.10%",
2026-08-19 04:34:59,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 217,000원 | 변동률: -4.82%",
2026-08-19 04:34:59,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 229,000원 | 변동률: +0.00%",
2026-08-19 04:34:59,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 140,000원 | 변동률: -4.37%",
2026-08-19 04:34:59,Zum_Stock,19,후성,"코드: 093370 | 현재가: 12,970원 | 변동률: +4.60%",
2026-08-19 04:34:59,Zum_Stock,20,서진시스템,"코드: 178320 | 현재가: 37,050원 | 변동률: +0.27%",
2026-08-19 04:34:59,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 298,000원 | 변동률: -5.10%",
2026-08-19 04:34:59,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,115원 | 변동률: -2.98%",
2026-08-19 04:34:59,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 785,000원 | 변동률: -2.24%",
2026-08-19 04:34:59,Zum_Stock,24,HPSP,"코드: 403870 | 현재가: 42,650원 | 변동률: +5.57%",
2026-08-19 04:34:59,Zum_Stock,25,파두,"코드: 440110 | 현재가: 68,300원 | 변동률: +4.27%",
2026-08-19 04:38:12,Signal,1,문정빈 만루포 LG 승리,동일,
2026-08-19 04:38:12,Signal,2,조희대 대법관 서면 제청,동일,
2026-08-19 04:38:12,Signal,3,KIA 전상현 10홀드,동일,
2026-08-19 04:38:12,Signal,4,오늘의 운세,동일,
2026-08-19 04:38:12,Signal,5,"제니, 법적 대응 나선다",신규,
2026-08-19 04:38:12,Signal,6,사우 델,신규,
2026-08-19 04:38:12,Signal,7,트럼프 이란 대화 없다,신규,
2026-08-19 04:38:12,Signal,8,로드리,동일,
2026-08-19 04:38:12,Signal,9,광화문광장,동일,
2026-08-19 04:38:12,Signal,10,LS일렉트릭 블룸에너지 계약,동일,
2026-08-19 04:38:12,Daum,1,스트릿 월드 파이터 디렉터스 워,신규,
2026-08-19 04:38:12,Daum,2,한정애 사무총장 임명,신규,
2026-08-19 04:38:12,Daum,3,장동건 고소영 첫 만남,신규,
2026-08-19 04:38:12,Daum,4,대체 등산을 왜 하는 건데,신규,
2026-08-19 04:38:12,Daum,5,김부선 대여금 소송,신규,
2026-08-19 04:38:12,Daum,6,칠석,신규,
2026-08-19 04:38:12,Daum,7,신보람 쇼호스트,신규,
2026-08-19 04:38:12,Daum,8,사랑한다 말해주고 싶어,신규,
2026-08-19 04:38:12,Daum,9,위대한 가이드3,신규,
2026-08-19 04:38:12,Daum,10,허성태 빌런 역할,신규,
2026-08-19 04:38:12,Nate,6,황정민 강제조정 불복,상승,
2026-08-19 04:38:12,Nate,7,선관위 특검 이태한,new,
2026-08-19 04:38:12,Nate,8,호우피해 윤호중 장관,new,
2026-08-19 04:38:12,Nate,9,2026년 19일,상승,
2026-08-19 04:38:12,Nate,10,언프리티 타이미 결혼,하락,
2026-08-19 04:38:12,Zum_Keyword,-1,진도 명량대첩축제,울돌목서 9월 11~13일 역사 재현 드론쇼 송가인 등 공연 펼쳐,
2026-08-19 04:38:12,Zum_Keyword,-1,평택시 베이스볼 하모니,한국 최초 흑인 혼혈 야구선수 김영도 삶 조명 2년 연속 에미상 후보작,
2026-08-19 04:38:12,Zum_Keyword,-1,HD현대중공업 노동부 감독,연이은 끼임 사망 HD현대중공업 노동부 안전관리 고강도 점검,
2026-08-19 04:38:12,Zum_Keyword,-1,하남시감일복지관 여름방학,하남시감일복지관 방학 중 아동 돌봄 공백 해소 또래 관계 형성,
2026-08-19 04:38:12,Zum_Keyword,-1,경남 거제 호우,경남 거제 800mm 넘는 기록적 폭우로 침수 산사태 정전 속출,
2026-08-19 04:38:12,Zum_Keyword,-1,김대중 서거 추모식,김대중 17주기 여야 지도부 대거 참석 평화 통합 정신 되새겨,
2026-08-19 04:38:12,Zum_Keyword,-1,안성 청년축산리더,생산 넘어 도축/경매 유통과정 현장 학습으로 경영 시야 넓혀,
2026-08-19 04:38:12,Zum_Keyword,-1,KBO 폭염 경기 운영,폭염 완화로 KBO 경기 시간 쿨링 브레이크 원래대로 조정,
2026-08-19 04:38:12,Zum_Keyword,-1,이천펫축제 2026 개최,반려동물과 보호자 교감 성숙한 반려문화 확산 위한 다채로운 행사,
2026-08-19 04:38:12,Zum_Keyword,-1,2029학년도 수능,현재 고1 2028년 11월 16일 시행 국수탐 선택과목 없이 통합형으로,
2026-08-19 04:38:12,Zum_Keyword,-1,NC 임지민 턱뼈 수술,경기 중 타구에 안면 강타 아래턱뼈 분쇄골절 수술 21일 퇴원,
2026-08-19 04:38:12,Zum_Keyword,-1,판문점 도끼만행 50주기,사건 희생자 유가족 참석 추모식 진행 헌화,
2026-08-19 04:38:12,Zum_Stock,1,기아,"코드: 000270 | 현재가: 137,200원 | 변동률: -3.18%",
2026-08-19 04:38:12,Zum_Stock,2,SK하이닉스,"코드: 000660 | 현재가: 1,662,000원 | 변동률: +1.03%",
2026-08-19 04:38:12,Zum_Stock,3,삼양식품,"코드: 003230 | 현재가: 1,334,000원 | 변동률: +5.04%",
2026-08-19 04:38:12,Zum_Stock,4,대원전선,"코드: 006340 | 현재가: 14,110원 | 변동률: -4.08%",
2026-08-19 04:38:12,Zum_Stock,5,이수페타시스,"코드: 007660 | 현재가: 102,900원 | 변동률: +7.64%",
2026-08-19 04:38:12,Zum_Stock,6,현대차,"코드: 005380 | 현재가: 435,000원 | 변동률: -3.97%",
2026-08-19 04:38:12,Zum_Stock,7,POSCO홀딩스,"코드: 005490 | 현재가: 324,500원 | 변동률: -2.84%",
2026-08-19 04:38:12,Zum_Stock,8,삼성전자,"코드: 005930 | 현재가: 268,500원 | 변동률: -2.19%",
2026-08-19 04:38:12,Zum_Stock,9,HMM,"코드: 011200 | 현재가: 22,650원 | 변동률: +6.59%",
2026-08-19 04:38:12,Zum_Stock,10,아주IB투자,"코드: 027360 | 현재가: 3,870원 | 변동률: -5.61%",
2026-08-19 04:38:12,Zum_Stock,11,네이처셀,"코드: 007390 | 현재가: 22,600원 | 변동률: -3.42%",
2026-08-19 04:38:12,Zum_Stock,12,한화에어로스페이스,"코드: 012450 | 현재가: 1,146,000원 | 변동률: -1.21%",
2026-08-19 04:38:12,Zum_Stock,13,한국전력,"코드: 015760 | 현재가: 32,600원 | 변동률: -1.95%",
2026-08-19 04:38:12,Zum_Stock,14,이오테크닉스,"코드: 039030 | 현재가: 414,000원 | 변동률: +2.48%",
2026-08-19 04:38:12,Zum_Stock,15,하나마이크론,"코드: 067310 | 현재가: 39,200원 | 변동률: +7.10%",
2026-08-19 04:38:12,Zum_Stock,16,NAVER,"코드: 035420 | 현재가: 217,000원 | 변동률: -4.82%",
2026-08-19 04:38:12,Zum_Stock,17,한미반도체,"코드: 042700 | 현재가: 229,000원 | 변동률: +0.00%",
2026-08-19 04:38:12,Zum_Stock,18,한국항공우주,"코드: 047810 | 현재가: 140,000원 | 변동률: -4.37%",
2026-08-19 04:38:12,Zum_Stock,19,후성,"코드: 093370 | 현재가: 12,970원 | 변동률: +4.60%",
2026-08-19 04:38:12,Zum_Stock,20,서진시스템,"코드: 178320 | 현재가: 37,050원 | 변동률: +0.27%",
2026-08-19 04:38:12,Zum_Stock,21,알테오젠,"코드: 196170 | 현재가: 298,000원 | 변동률: -5.10%",
2026-08-19 04:38:12,Zum_Stock,22,신라젠,"코드: 215600 | 현재가: 2,115원 | 변동률: -2.98%",
2026-08-19 04:38:12,Zum_Stock,23,HD현대일렉트릭,"코드: 267260 | 현재가: 785,000원 | 변동률: -2.24%",
2026-08-19 04:38:12,Zum_Stock,24,HPSP,"코드: 403870 | 현재가: 42,650원 | 변동률: +5.57%",
2026-08-19 04:38:12,Zum_Stock,25,파두,"코드: 440110 | 현재가: 68,300원 | 변동률: +4.27%",
2026-08-19 04:50:02,Signal,1,문정빈 만루포 LG 승리,동일,
2026-08-19 04:50:02,Signal,2,조희대 대법관 서면 제청,동일,
2026-08-19 04:50:02,Signal,3,KIA 전상현 10홀드,동일,
2026-08-19 04:50:02,Signal,4,오늘의 운세,동일,
2026-08-19 04:50:02,Signal,5,"제니, 법적 대응 나선다",신규,
2026-08-19 04:50:02,Signal,6,사우 델,신규,
2026-08-19 04:50:02,Signal,7,트럼프 이란 대화 없다,신규,
2026-08-19 04:50:02,Signal,8,로드리,동일,
2026-08-19 04:50:02,Signal,9,광화문광장,동일,
2026-08-19 04:50:02,Signal,10,LS일렉트릭 블룸에너지 계약,동일,
2026-08-19 04:50:02,Daum,1,스트릿 월드 파이터 디렉터스 워,신규,
2026-08-19 04:50:02,Daum,2,한정애 사무총장 임명,신규,
2026-08-19 04:50:02,Daum,3,장동건 고소영 첫 만남,신규,
2026-08-19 04:50:02,Daum,4,대체 등산을 왜 하는 건데,신규,
2026-08-19 04:50:02,Daum,5,김부선 대여금 소송,신규,
2026-08-19 04:50:02,Daum,6,칠석,신규,
2026-08-19 04:50:02,Daum,7,신보람 쇼호스트,신규,
2026-08-19 04:50:02,Daum,8,사랑한다 말해주고 싶어,신규,
2026-08-19 04:50:02,Daum,9,위대한 가이드3,신규,
2026-08-19 04:50:02,Daum,10,허성태 빌런 역할,신규,
2026-08-19 04:50:02,Nate,1,문정빈 LG,상승 1,
2026-08-19 04:50:02,Nate,2,조희대 대법관 제청,하락 1,
2026-08-19 04:50:02,Nate,3,제니 악의적 선처,신규,
2026-08-19 04:50:02,Nate,4,트럼프 이란과 대화,동일,
2026-08-19 04:50:02,Nate,5,김도영 36호 솔로포,동일,
2026-08-19 04:50:02,Nate,6,2026년 19일,상승 3,
2026-08-19 04:50:02,Nate,7,임현태 주식,신규,
2026-08-19 04:50:02,Nate,8,배명호 양육비 미지급,하락 3,
2026-08-19 04:50:02,Nate,9,사직서 제출,신규,
2026-08-19 04:50:02,Nate,10,정해인,상승 10,
2026-08-19 04:50:02,Zum_Keyword,1,KIA 전상현 10홀드,동일 · 전상현 역대 9번째 5시즌 연속 10홀드 기록 눈앞,동일
